mo,le,ite,type_est,modulo,course_branch_lesson_name,item,course_item_type_desc,part_modulo,part_leccion,part_item,prom_intentos,prom_act_aprendizaje,completitud_modulo,completitud_lec
Mod 2,Mod 2-Les 5,Mod 2-Les 5-Ite 2,T,Aritmética de los números naturales,Formas de realizar la multiplicación y la división,Multiplicación/división en el ábaco (actividad de aprendizaje),ungraded lti,12,12,,,1,0.62,0.66
Mod 2,Mod 2-Les 5,Mod 2-Les 5-Ite 3,T,Aritmética de los números naturales,Formas de realizar la multiplicación y la división,Resumen de las cuestiones claves de la aritmética de los números naturales,lecture,12,12,8,,,0.62,0.66
Mod 2,Mod 2-Les 5,Mod 2-Les 5-Ite 4,T,Aritmética de los números naturales,Formas de realizar la multiplicación y la división,Mapa conceptual del resumen de las cuestiones claves de la aritmética de los números naturales,supplement,12,12,,,,0.62,0.66
Mod 2,Mod 2-Les 5,Mod 2-Les 5-Ite 5,T,Aritmética de los números naturales,Formas de realizar la multiplicación y la división,Mapa conceptual del módulo,supplement,12,12,,,,0.62,0.66
Mod 2,Mod 2-Les 5,Mod 2-Les 5-Ite 6,T,Aritmética de los números naturales,Formas de realizar la multiplicación y la división,Cuestionario final módulo aritmética de los números naturales,exam,12,12,12,1.75,,0.62,0.66
Mod 2,Mod 2-Les 5,Mod 2-Les 5-Ite 7,T,Aritmética de los números naturales,Formas de realizar la multiplicación y la división,Bibliografía aritmética de los números naturales,supplement,12,12,,,,0.62,0.66
Mod 3,Mod 3-Les 0,Mod 3-Les 0-Ite 0,T,Números racionales,Elementos y representaciones de números racionales,Introducción a números racionales,lecture,12,9,9,,,0.6,0.8
Mod 3,Mod 3-Les 0,Mod 3-Les 0-Ite 1,T,Números racionales,Elementos y representaciones de números racionales,Mapa conceptual de la introducción a números racionales,supplement,12,9,,,,0.6,0.8
Mod 3,Mod 3-Les 0,Mod 3-Les 0-Ite 2,T,Números racionales,Elementos y representaciones de números racionales,Representaciones de números racionales,quiz,12,9,9,,,0.6,0.8
Mod 3,Mod 3-Les 0,Mod 3-Les 0-Ite 3,T,Números racionales,Elementos y representaciones de números racionales,Representación de los racionales (actividad de aprendizaje),ungraded lti,12,9,,,1,0.6,0.8
Mod 3,Mod 3-Les 0,Mod 3-Les 0-Ite 4,T,Números racionales,Elementos y representaciones de números racionales,Elementos y representaciones de los números racionales,lecture,12,9,8,,,0.6,0.8
Mod 3,Mod 3-Les 0,Mod 3-Les 0-Ite 5,T,Números racionales,Elementos y representaciones de números racionales,Mapa conceptual de las representaciones de los números racionales,supplement,12,9,,,,0.6,0.8
Mod 3,Mod 3-Les 0,Mod 3-Les 0-Ite 6,T,Números racionales,Elementos y representaciones de números racionales,Error en un número racional (actividad de aprendizaje),ungraded lti,12,9,,,1,0.6,0.8
Mod 3,Mod 3-Les 1,Mod 3-Les 1-Ite 0,T,Números racionales,Significados de los números racionales,Significados de los números racionales,lecture,12,9,8,,,0.6,0.77
Mod 3,Mod 3-Les 1,Mod 3-Les 1-Ite 1,T,Números racionales,Significados de los números racionales,Mapa conceptual de los significados de los números racionales,supplement,12,9,,,,0.6,0.77
Mod 3,Mod 3-Les 1,Mod 3-Les 1-Ite 2,T,Números racionales,Significados de los números racionales,Números racionales,quiz,12,9,9,,,0.6,0.77
Mod 3,Mod 3-Les 1,Mod 3-Les 1-Ite 3,T,Números racionales,Significados de los números racionales,Identificar el significado de la fracción (actividad de aprendizaje),ungraded lti,12,9,,,1.4,0.6,0.77
Mod 3,Mod 3-Les 2,Mod 3-Les 2-Ite 0,T,Números racionales,Operaciones con fracciones,Operaciones con fracciones,lecture,12,9,8,,,0.6,0.77
Mod 3,Mod 3-Les 2,Mod 3-Les 2-Ite 1,T,Números racionales,Operaciones con fracciones,Mapa conceptual de operaciones con fracciones,supplement,12,9,,,,0.6,0.77
Mod 3,Mod 3-Les 2,Mod 3-Les 2-Ite 2,T,Números racionales,Operaciones con fracciones,Operaciones con fracciones,quiz,12,9,9,,,0.6,0.77
Mod 3,Mod 3-Les 2,Mod 3-Les 2-Ite 3,T,Números racionales,Operaciones con fracciones,Contenido de una porción (actividad de aprendizaje),ungraded lti,12,9,,,1.25,0.6,0.77
Mod 3,Mod 3-Les 3,Mod 3-Les 3-Ite 0,T,Números racionales,Decimales,Números decimales,lecture,12,8,8,,,0.6,0.75
Mod 3,Mod 3-Les 3,Mod 3-Les 3-Ite 1,T,Números racionales,Decimales,Mapa conceptual de la multiplicación de decimales y fracciones,supplement,12,8,,,,0.6,0.75
Mod 3,Mod 3-Les 3,Mod 3-Les 3-Ite 2,T,Números racionales,Decimales,Una pequeña parte del metro (actividad de aprendizaje),ungraded lti,12,8,1,,1,0.6,0.75
Mod 3,Mod 3-Les 3,Mod 3-Les 3-Ite 3,T,Números racionales,Decimales,Sistema métrico decimal (actividad de aprendizaje),ungraded lti,12,8,,,1,0.6,0.75
Mod 3,Mod 3-Les 4,Mod 3-Les 4-Ite 0,T,Números racionales,Razón y proporción,Proporcionalidad entre cantidades,lecture,12,12,8,,,0.6,0.65
Mod 3,Mod 3-Les 4,Mod 3-Les 4-Ite 1,T,Números racionales,Razón y proporción,Mapa conceptual de razón y proporción,supplement,12,12,,,,0.6,0.65
Mod 3,Mod 3-Les 4,Mod 3-Les 4-Ite 2,T,Números racionales,Razón y proporción,Cantidad desconocida,quiz,12,12,9,,,0.6,0.65
Mod 3,Mod 3-Les 4,Mod 3-Les 4-Ite 3,T,Números racionales,Razón y proporción,Resumen de las cuestiones claves de los números racionales,lecture,12,12,7,,,0.6,0.65
Mod 3,Mod 3-Les 4,Mod 3-Les 4-Ite 4,T,Números racionales,Razón y proporción,Mapa conceptual del resumen de las cuestiones claves de los números racionales,supplement,12,12,,,,0.6,0.65
Mod 3,Mod 3-Les 4,Mod 3-Les 4-Ite 5,T,Números racionales,Razón y proporción,Perímetro - lado del cuadrado (actividad de aprendizaje),ungraded lti,12,12,,,1,0.6,0.65
Mod 3,Mod 3-Les 4,Mod 3-Les 4-Ite 6,T,Números racionales,Razón y proporción,Mapa conceptual del módulo,supplement,12,12,,,,0.6,0.65
Mod 3,Mod 3-Les 4,Mod 3-Les 4-Ite 7,T,Números racionales,Razón y proporción,Cuestionario final módulo números racionales,exam,12,12,12,1.66,,0.6,0.65
Mod 3,Mod 3-Les 4,Mod 3-Les 4-Ite 8,T,Números racionales,Razón y proporción,Bibliografía: Números racionales,supplement,12,12,,,,0.6,0.65
Mod 4,Mod 4-Les 0,Mod 4-Les 0-Ite 0,T,Geometría elemental del plano,Nociones geométricas básicas,Introducción a geometría elemental del plano,lecture,12,9,8,,,0.62,0.83
Mod 4,Mod 4-Les 0,Mod 4-Les 0-Ite 1,T,Geometría elemental del plano,Nociones geométricas básicas,Mapa conceptual de la introducción a geometría elemental del plano,supplement,12,9,,,,0.62,0.83
Mod 4,Mod 4-Les 0,Mod 4-Les 0-Ite 2,T,Geometría elemental del plano,Nociones geométricas básicas,Geometría,quiz,12,9,9,,,0.62,0.83
Mod 4,Mod 4-Les 0,Mod 4-Les 0-Ite 3,T,Geometría elemental del plano,Nociones geométricas básicas,Nociones básicas,lecture,12,9,8,,,0.62,0.83
Mod 4,Mod 4-Les 0,Mod 4-Les 0-Ite 4,T,Geometría elemental del plano,Nociones geométricas básicas,Mapa conceptual de las nociones básicas,supplement,12,9,,,,0.62,0.83
Mod 4,Mod 4-Les 0,Mod 4-Les 0-Ite 5,T,Geometría elemental del plano,Nociones geométricas básicas,Segmentos (actividad de aprendizaje),ungraded lti,12,9,,,1,0.62,0.83
Mod 4,Mod 4-Les 1,Mod 4-Les 1-Ite 0,T,Geometría elemental del plano,Polígonos y otras figuras geométricas planas,Características de los polígonos,lecture,12,9,9,,,0.62,0.8
Mod 4,Mod 4-Les 1,Mod 4-Les 1-Ite 1,T,Geometría elemental del plano,Polígonos y otras figuras geométricas planas,Mapa conceptual de las figuras planas,supplement,12,9,,,,0.62,0.8
Mod 4,Mod 4-Les 1,Mod 4-Les 1-Ite 2,T,Geometría elemental del plano,Polígonos y otras figuras geométricas planas,Figuras geométricas,quiz,12,9,9,,,0.62,0.8
Mod 4,Mod 4-Les 1,Mod 4-Les 1-Ite 3,T,Geometría elemental del plano,Polígonos y otras figuras geométricas planas,Poligonal y polígono (actividad de aprendizaje),ungraded lti,12,9,,,1,0.62,0.8
Mod 4,Mod 4-Les 2,Mod 4-Les 2-Ite 0,T,Geometría elemental del plano,Los triángulos (tipos y propiedades),Características de los triángulos,lecture,12,9,8,,,0.62,0.75
Mod 4,Mod 4-Les 2,Mod 4-Les 2-Ite 1,T,Geometría elemental del plano,Los triángulos (tipos y propiedades),Mapa conceptual de los triángulos,supplement,12,9,,,,0.62,0.75
Mod 4,Mod 4-Les 2,Mod 4-Les 2-Ite 2,T,Geometría elemental del plano,Los triángulos (tipos y propiedades),Triángulos,quiz,12,9,9,,,0.62,0.75
Mod 4,Mod 4-Les 2,Mod 4-Les 2-Ite 3,T,Geometría elemental del plano,Los triángulos (tipos y propiedades),Clasificación de triángulos (actividad de aprendizaje),ungraded lti,12,9,,,1,0.62,0.75
Mod 4,Mod 4-Les 2,Mod 4-Les 2-Ite 4,T,Geometría elemental del plano,Los triángulos (tipos y propiedades),Medidas de ángulos (actividad de aprendizaje),ungraded lti,12,9,,,1,0.62,0.75
Mod 4,Mod 4-Les 3,Mod 4-Les 3-Ite 0,T,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Tipos de cuadriláteros,lecture,12,12,8,,,0.62,0.66
Mod 4,Mod 4-Les 3,Mod 4-Les 3-Ite 1,T,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Mapa conceptual de los cuadriláteros,supplement,12,12,,,,0.62,0.66
Mod 4,Mod 4-Les 3,Mod 4-Les 3-Ite 2,T,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Clasificación de cuadriláteros (actividad de aprendizaje),ungraded lti,12,12,,,1,0.62,0.66
Mod 4,Mod 4-Les 3,Mod 4-Les 3-Ite 3,T,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Clasificación de figuras,quiz,12,12,9,,,0.62,0.66
Mod 4,Mod 4-Les 3,Mod 4-Les 3-Ite 4,T,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Resumen de las cuestiones claves de la geometría elemental del plano,lecture,12,12,8,,,0.62,0.66
Mod 4,Mod 4-Les 3,Mod 4-Les 3-Ite 5,T,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Mapa conceptual del resumen de las cuestiones claves de la geometría elemental del plano,supplement,12,12,,,,0.62,0.66
Mod 4,Mod 4-Les 3,Mod 4-Les 3-Ite 6,T,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Mapa conceptual del módulo,supplement,12,12,,,,0.62,0.66
Mod 4,Mod 4-Les 3,Mod 4-Les 3-Ite 7,T,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Cuestionario final módulo geometría elemental del plano,exam,12,12,12,1.66,,0.62,0.66
Mod 4,Mod 4-Les 3,Mod 4-Les 3-Ite 8,T,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Bibliografía geometría elemental del plano,supplement,12,12,,,,0.62,0.66
Mod 5,Mod 5-Les 0,Mod 5-Les 0-Ite 0,T,Magnitudes y medidas. Medidas directas,¿Qué es una magnitud? Tipos de magnitudes,Introducción a los tipos de magnitudes,lecture,12,9,8,,,0.62,0.8
Mod 5,Mod 5-Les 0,Mod 5-Les 0-Ite 1,T,Magnitudes y medidas. Medidas directas,¿Qué es una magnitud? Tipos de magnitudes,Mapa conceptual de la introducción a los tipos de magnitudes,supplement,12,9,,,,0.62,0.8
Mod 5,Mod 5-Les 0,Mod 5-Les 0-Ite 2,T,Magnitudes y medidas. Medidas directas,¿Qué es una magnitud? Tipos de magnitudes,Magnitud,quiz,12,9,9,,,0.62,0.8
Mod 5,Mod 5-Les 0,Mod 5-Les 0-Ite 3,T,Magnitudes y medidas. Medidas directas,¿Qué es una magnitud? Tipos de magnitudes,¿Qué es una magnitud?,lecture,12,9,8,,,0.62,0.8
Mod 5,Mod 5-Les 0,Mod 5-Les 0-Ite 4,T,Magnitudes y medidas. Medidas directas,¿Qué es una magnitud? Tipos de magnitudes,Mapa conceptual de los tipos de magnitudes,supplement,12,9,,,,0.62,0.8
Mod 5,Mod 5-Les 0,Mod 5-Les 0-Ite 5,T,Magnitudes y medidas. Medidas directas,¿Qué es una magnitud? Tipos de magnitudes,El experimento de Arquímedes (actividad de aprendizaje),ungraded lti,12,9,,,1,0.62,0.8
Mod 5,Mod 5-Les 0,Mod 5-Les 0-Ite 6,T,Magnitudes y medidas. Medidas directas,¿Qué es una magnitud? Tipos de magnitudes,El lingote y la corona (actividad de aprendizaje),ungraded lti,12,9,,,1,0.62,0.8
Mod 5,Mod 5-Les 1,Mod 5-Les 1-Ite 0,T,Magnitudes y medidas. Medidas directas,Medida de magnitudes y unidades de medida: conceptos y procedimientos,Medida de magnitudes y unidades de medida,lecture,12,8,8,,,0.62,0.75
Mod 5,Mod 5-Les 1,Mod 5-Les 1-Ite 1,T,Magnitudes y medidas. Medidas directas,Medida de magnitudes y unidades de medida: conceptos y procedimientos,Mapa conceptual de los conceptos y procedimientos para la medida de magnitudes,supplement,12,8,,,,0.62,0.75
Mod 5,Mod 5-Les 1,Mod 5-Les 1-Ite 2,T,Magnitudes y medidas. Medidas directas,Medida de magnitudes y unidades de medida: conceptos y procedimientos,Rendimiento de combustible (actividad de aprendizaje),ungraded lti,12,8,,,1,0.62,0.75
Mod 5,Mod 5-Les 1,Mod 5-Les 1-Ite 3,T,Magnitudes y medidas. Medidas directas,Medida de magnitudes y unidades de medida: conceptos y procedimientos,El arca de Noé (actividad de aprendizaje),ungraded lti,12,8,,,1,0.62,0.75
Mod 5,Mod 5-Les 2,Mod 5-Les 2-Ite 0,T,Magnitudes y medidas. Medidas directas,Medida directa de magnitudes,¿Cómo mides la longitud de un objeto?,lecture,12,8,8,,,0.62,0.81
Mod 5,Mod 5-Les 2,Mod 5-Les 2-Ite 1,T,Magnitudes y medidas. Medidas directas,Medida directa de magnitudes,Mapa conceptual de la medida directa,supplement,12,8,,,,0.62,0.81
Mod 5,Mod 5-Les 2,Mod 5-Les 2-Ite 2,T,Magnitudes y medidas. Medidas directas,Medida directa de magnitudes,Cálculo de áreas (actividad de aprendizaje),ungraded lti,12,8,,,1,0.62,0.81
Mod 5,Mod 5-Les 3,Mod 5-Les 3-Ite 0,T,Magnitudes y medidas. Medidas directas,Estimación,Procesos de estimación,lecture,12,8,8,,,0.62,0.72
Mod 5,Mod 5-Les 3,Mod 5-Les 3-Ite 1,T,Magnitudes y medidas. Medidas directas,Estimación,Mapa conceptual de estimación,supplement,12,8,,,,0.62,0.72
Mod 5,Mod 5-Les 3,Mod 5-Les 3-Ite 2,T,Magnitudes y medidas. Medidas directas,Estimación,Logotipo (actividad de aprendizaje),ungraded lti,12,8,,,1,0.62,0.72
Mod 5,Mod 5-Les 3,Mod 5-Les 3-Ite 3,T,Magnitudes y medidas. Medidas directas,Estimación,Estatura (actividad de aprendizaje),ungraded lti,12,8,,,1,0.62,0.72
Mod 5,Mod 5-Les 4,Mod 5-Les 4-Ite 0,T,Magnitudes y medidas. Medidas directas,Evolución histórica y social de las unidades de medida,Sistema métrico decimal y sistema internacional de medida,lecture,12,12,8,,,0.62,0.7
Mod 5,Mod 5-Les 4,Mod 5-Les 4-Ite 1,T,Magnitudes y medidas. Medidas directas,Evolución histórica y social de las unidades de medida,Mapa conceptual del sistema internacional de medidas,supplement,12,12,,,,0.62,0.7
Mod 5,Mod 5-Les 4,Mod 5-Les 4-Ite 2,T,Magnitudes y medidas. Medidas directas,Evolución histórica y social de las unidades de medida,Hectáreas (actividad de aprendizaje),ungraded lti,12,12,,,1.16,0.62,0.7
Mod 5,Mod 5-Les 4,Mod 5-Les 4-Ite 3,T,Magnitudes y medidas. Medidas directas,Evolución histórica y social de las unidades de medida,Resumen de las cuestiones claves de magnitudes y medidas,lecture,12,12,8,,,0.62,0.7
Mod 5,Mod 5-Les 4,Mod 5-Les 4-Ite 4,T,Magnitudes y medidas. Medidas directas,Evolución histórica y social de las unidades de medida,Mapa conceptual del resumen de las cuestiones claves de magnitudes y medidas,supplement,12,12,,,,0.62,0.7
Mod 5,Mod 5-Les 4,Mod 5-Les 4-Ite 5,T,Magnitudes y medidas. Medidas directas,Evolución histórica y social de las unidades de medida,Mapa conceptual del módulo,supplement,12,12,,,,0.62,0.7
Mod 5,Mod 5-Les 4,Mod 5-Les 4-Ite 6,T,Magnitudes y medidas. Medidas directas,Evolución histórica y social de las unidades de medida,Cuestionario final módulo magnitudes y medidas,exam,12,12,12,1.58,,0.62,0.7
Mod 5,Mod 5-Les 4,Mod 5-Les 4-Ite 7,T,Magnitudes y medidas. Medidas directas,Evolución histórica y social de las unidades de medida,Bibliografía magnitudes y medidas,supplement,12,12,,,,0.62,0.7
Mod 6,Mod 6-Les 0,Mod 6-Les 0-Ite 0,T,Aplicación de los conceptos aprendidos,Cierre del curso,Construcción de un mueble (actividad de aprendizaje),ungraded lti,8,8,,,1,0.81,0.81
Mod 6,Mod 6-Les 0,Mod 6-Les 0-Ite 1,T,Aplicación de los conceptos aprendidos,Cierre del curso,Mapa conceptual de los conceptos aprendidos en el curso,supplement,8,8,,,,0.81,0.81
Mod 6,Mod 6-Les 0,Mod 6-Les 0-Ite 2,T,Aplicación de los conceptos aprendidos,Cierre del curso,Aplicación de los conceptos aprendidos,quiz,8,8,8,,,0.81,0.81
Mod 6,Mod 6-Les 0,Mod 6-Les 0-Ite 3,T,Aplicación de los conceptos aprendidos,Cierre del curso,Video de cierre del curso,lecture,8,8,7,,,0.81,0.81
